word_length,raw_corr,transformed_corr,p-value
3,-0.0017527365782048963,-0.0017527383730604209,0.750571065330119
3,0.000717158282276127,0.0007171584052248251,0.8965127090175705
3,-0.005750571653255196,-0.005750635043206781,0.29696459378026707
3,0.0021621370448614936,0.002162140414083408,0.6949563587584959
3,-0.0025313922374167633,-0.002531397644446363,0.6461563671775858
3,-0.000707999354069386,-0.0007079994723674018,0.8978270650409166
3,-0.001781296549904909,-0.001781298433936811,0.7466450559755456
3,0.010579471537275831,0.010579866267003704,0.05500883278236773
3,-0.007653362946546978,-0.007653512381068366,0.16511344916040818
3,0.0063284338239018075,0.006328518308571509,0.25106268945941285
3,-0.007210968269461273,-0.0072110932588225285,0.19092793363693034
3,0.00048345095966590063,0.0004834509973307371,0.9301299001449553
3,-0.012301620762114928,-0.012302241352701651,0.025669480064466524
3,0.0075622210266273115,0.0075623651856227365,0.17020457678107234
3,0.0004052039250486174,0.0004052039472254602,0.9414161398227527
3,0.002059113056716546,0.0020591159669004037,0.708811483718648
3,-0.009391718441787067,-0.009391994586620876,0.08849834177382127
3,-0.021411551221191504,-0.0214148241957312,0.00010285125311078362
3,0.0008927653055539583,0.0008927655427409497,0.8713712196022506
3,-0.010939627017272018,-0.010940063450166898,0.04724113106951055
3,0.004541918596595678,0.0045419498287656455,0.41008032750278367
3,-0.0027314455014556377,-0.0027314522944039293,0.620323920333246
3,0.0038011473450667,0.0038011656524647437,0.4905715458349915
3,0.005962358829021113,0.0059624294839293905,0.2795295764904029
3,0.0014257666698275192,0.0014257676359332291,0.79595527726387
3,0.000613305938983108,0.0006133060158802774,0.9114318673214996
3,-6.336167655320111e-05,-6.336167663799386e-05,0.9908312061783083
3,0.006517203438093875,0.006517295710882751,0.2372019682531444
3,0.005605971979612966,0.005606030706868079,0.3092777237599034
3,0.00310272869838758,0.0031027386550243046,0.5736189092536457
3,-0.00317239494334561,-0.0031724055858322743,0.565044518889412
3,-0.0017955478781242966,-0.0017955498077388034,0.7446884397892616
3,0.009993222363547084,0.00999355503950977,0.0699132117851025
3,0.002492950070695112,0.0024929552351097817,0.6511708525023566
3,-0.0018711796703516428,-0.0018711818542183562,0.7343325073813002
3,-0.004858741999130926,-0.004858780233718712,0.3782019408537449
3,-0.008493345185987135,-0.00849354942272637,0.12345584750000224
3,-0.012952398299151402,-0.012953122690136029,0.01881285292820677
3,-0.006511567751527437,-0.00651165978514328,0.23760778654182765
3,0.002138403773899274,0.0021384070333849248,0.6981392973494149
3,-0.0004011451109106482,-0.00040114513242772633,0.9420019181012546
3,0.0007140988297426171,0.0007140989511244922,0.8969517256947176
3,0.00015022683636964611,0.0001502268374997577,0.9782635358708726
3,0.0008842801224268884,0.000884280352915004,0.8725832612573139
3,-0.004476792648076962,-0.004476822555907177,0.41682578003755244
3,0.00014362086633734833,0.0001436208673248353,0.9792191388557866
3,-0.005115475787808471,-0.005115520409256994,0.3535229067860352
3,0.003127315627294881,0.0031273258225110573,0.5705857623825854
3,-0.0002303024147387678,-0.00023030241881045338,0.9666828890380106
3,0.005116350548752719,0.005116395193096581,0.35344059786463766
3,0.003709845459931185,0.0037098624795483797,0.5010485407352766
3,0.008515600904718756,0.008515806751243828,0.12247559878896226
3,0.023694492653736857,0.023698928406346263,1.723691133932375e-05
3,0.005233141869376347,0.005233189641374523,0.3425602499937159
3,0.009184271126134857,0.009184529372854522,0.09576392488985683
3,-0.002051294292327142,-0.0020512971694854375,0.7098669991654313
3,0.0124029093631664,0.012403545410656148,0.024477635380820994
3,0.0035076147197860524,0.00350762910504232,0.5246703232806924
3,-0.009891979345936858,-0.009892302012413461,0.0727957438505663
3,-0.0034852268428361474,-0.003485240954397272,0.5273199925921529
3,0.003086854776670758,0.0030868645812694635,0.5755812337273248
3,0.0057237280554190174,0.005723790561785878,0.29922528091890477
3,0.00993880952070754,0.009939136791756228,0.07145055519697566
3,0.009081390983070866,0.009081640647894929,0.09954029549186008
